method,run,route_id,ds,rc,success,source
DriveMoE,drivemoe.s2,26393,0.0,0.0,False,official
DriveMoE,drivemoe.s2,2606,65.0,100.0,False,official
DriveMoE,drivemoe.s2,25975,27.160906,100.0,False,official
DriveMoE,drivemoe.s2,25968,49.818143,100.0,False,official
DriveMoE,drivemoe.s2,25955,100.0,100.0,True,official
DriveMoE,drivemoe.s2,25951,100.0,100.0,True,official
DriveMoE,drivemoe.s2,25928,58.03,58.03,False,official
DriveMoE,drivemoe.s2,25896,36.06,36.06,False,official
DriveMoE,drivemoe.s2,25865,29.688,49.48,False,official
DriveMoE,drivemoe.s2,25863,100.0,100.0,True,official
DriveMoE,drivemoe.s2,25857,35.37,35.37,False,official
DriveMoE,drivemoe.s2,25854,60.0,100.0,False,official
DriveMoE,drivemoe.s2,25845,40.99,40.99,False,official
DriveMoE,drivemoe.s2,2554,100.0,100.0,True,official
DriveMoE,drivemoe.s2,25439,100.0,100.0,True,official
DriveMoE,drivemoe.s2,25424,65.0,100.0,False,official
DriveMoE,drivemoe.s2,2539,60.0,100.0,False,official
DriveMoE,drivemoe.s2,25383,100.0,100.0,True,official
DriveMoE,drivemoe.s2,25381,36.0,100.0,False,official
DriveMoE,drivemoe.s2,25378,70.0,100.0,False,official
DriveMoE,drivemoe.s2,25358,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2534,60.0,100.0,False,official
DriveMoE,drivemoe.s2,25318,100.0,100.0,True,official
DriveMoE,drivemoe.s2,25300,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2513,27.4625,100.0,False,official
DriveMoE,drivemoe.s2,2509,65.0,100.0,False,official
DriveMoE,drivemoe.s2,24841,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24816,30.75,51.25,False,official
DriveMoE,drivemoe.s2,24795,65.0,100.0,False,official
DriveMoE,drivemoe.s2,24785,25.35,100.0,False,official
DriveMoE,drivemoe.s2,24784,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24781,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24759,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24757,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24367,65.0,100.0,False,official
DriveMoE,drivemoe.s2,24340,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24333,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24330,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24294,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24258,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24252,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24240,38.472,64.12,False,official
DriveMoE,drivemoe.s2,24224,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24211,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24206,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2416,70.779497,100.0,False,official
DriveMoE,drivemoe.s2,24098,100.0,100.0,True,official
DriveMoE,drivemoe.s2,24092,60.0,100.0,False,official
DriveMoE,drivemoe.s2,24078,60.0,100.0,False,official
DriveMoE,drivemoe.s2,24071,60.0,100.0,False,official
DriveMoE,drivemoe.s2,24041,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2403,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2397,100.0,100.0,True,official
DriveMoE,drivemoe.s2,23930,100.0,100.0,True,official
DriveMoE,drivemoe.s2,23918,100.0,100.0,True,official
DriveMoE,drivemoe.s2,23910,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2390,95.755878,100.0,False,official
DriveMoE,drivemoe.s2,23901,100.0,100.0,True,official
DriveMoE,drivemoe.s2,23771,60.0,100.0,False,official
DriveMoE,drivemoe.s2,2373,100.0,100.0,True,official
DriveMoE,drivemoe.s2,23708,36.0,100.0,False,official
DriveMoE,drivemoe.s2,23700,60.0,100.0,False,official
DriveMoE,drivemoe.s2,23695,36.0,100.0,False,official
DriveMoE,drivemoe.s2,23687,100.0,100.0,True,official
DriveMoE,drivemoe.s2,23670,100.0,100.0,True,official
DriveMoE,drivemoe.s2,23659,100.0,100.0,True,official
DriveMoE,drivemoe.s2,23658,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2286,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2283,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2273,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2215,57.51583,100.0,False,official
DriveMoE,drivemoe.s2,2204,53.30112,100.0,False,official
DriveMoE,drivemoe.s2,2201,60.0,100.0,False,official
DriveMoE,drivemoe.s2,2164,9.563168,62.56,False,official
DriveMoE,drivemoe.s2,2144,92.68554,100.0,False,official
DriveMoE,drivemoe.s2,2143,22.262926,69.37,False,official
DriveMoE,drivemoe.s2,2129,46.574562,100.0,False,official
DriveMoE,drivemoe.s2,2127,33.399455,100.0,False,official
DriveMoE,drivemoe.s2,2115,60.0,100.0,False,official
DriveMoE,drivemoe.s2,20920,65.0,100.0,False,official
DriveMoE,drivemoe.s2,2091,21.3252,54.68,False,official
DriveMoE,drivemoe.s2,2086,31.41,52.35,False,official
DriveMoE,drivemoe.s2,2084,34.06,52.4,False,official
DriveMoE,drivemoe.s2,2082,100.0,100.0,True,official
DriveMoE,drivemoe.s2,2050,13.002477,66.93,False,official
DriveMoE,drivemoe.s2,1956,100.0,100.0,True,official
DriveMoE,drivemoe.s2,1852,60.0,100.0,False,official
DriveMoE,drivemoe.s2,18356,100.0,100.0,True,official
DriveMoE,drivemoe.s2,1833,33.89,33.89,False,official
DriveMoE,drivemoe.s2,18311,100.0,100.0,True,official
DriveMoE,drivemoe.s2,18305,100.0,100.0,True,official
DriveMoE,drivemoe.s2,1825,65.0,100.0,False,official
DriveMoE,drivemoe.s2,18252,100.0,100.0,True,official
DriveMoE,drivemoe.s2,1792,100.0,100.0,True,official
DriveMoE,drivemoe.s2,1790,60.0,100.0,False,official
DriveMoE,drivemoe.s2,17752,100.0,100.0,True,official
DriveMoE,drivemoe.s2,1773,100.0,100.0,True,official
DriveMoE,drivemoe.s2,17655,36.0,100.0,False,official
DriveMoE,drivemoe.s2,17635,100.0,100.0,True,official
DriveMoE,drivemoe.s2,17598,36.0,100.0,False,official
DriveMoE,drivemoe.s2,17569,100.0,100.0,True,official
DriveMoE,drivemoe.s2,17563,60.0,100.0,False,official
DriveMoE,drivemoe.s2,1711,100.0,100.0,True,official
DriveMoE,drivemoe.s2,14909,100.0,100.0,True,official
DriveMoE,drivemoe.s2,14862,100.0,100.0,True,official
DriveMoE,drivemoe.s2,14842,100.0,100.0,True,official
DriveMoE,drivemoe.s2,14194,100.0,100.0,True,official
DriveMoE,drivemoe.s2,11755,100.0,100.0,True,official
DriveMoE,drivemoe.s2,11715,100.0,100.0,True,official
DriveMoE,drivemoe.s2,11381,100.0,100.0,True,official
DriveMoE,drivemoe.s2,10857,100.0,100.0,True,official
Drive-pi0,drivepi0,4937,19.7964,50.76,False,official
Drive-pi0,drivepi0,4683,60.0,100.0,False,official
Drive-pi0,drivepi0,4669,56.136024,100.0,False,official
Drive-pi0,drivepi0,4468,29.154,48.59,False,official
Drive-pi0,drivepi0,4183,6.050141,81.78,False,official
Drive-pi0,drivepi0,3936,26.636097,100.0,False,official
Drive-pi0,drivepi0,3905,36.957525,100.0,False,official
Drive-pi0,drivepi0,3904,18.567346,37.71,False,official
Drive-pi0,drivepi0,3890,26.028169,100.0,False,official
Drive-pi0,drivepi0,3876,25.590092,52.62,False,official
Drive-pi0,drivepi0,3869,27.072,45.12,False,official
Drive-pi0,drivepi0,3865,18.70505,41.11,False,official
Drive-pi0,drivepi0,3813,100.0,100.0,True,official
Drive-pi0,drivepi0,3800,100.0,100.0,True,official
Drive-pi0,drivepi0,3785,100.0,100.0,True,official
Drive-pi0,drivepi0,3749,22.629751,69.05,False,official
Drive-pi0,drivepi0,3737,21.96155,51.98,False,official
Drive-pi0,drivepi0,3731,22.465642,100.0,False,official
Drive-pi0,drivepi0,3717,34.0,42.5,False,official
Drive-pi0,drivepi0,3712,51.600527,100.0,False,official
Drive-pi0,drivepi0,3708,25.79,25.79,False,official
Drive-pi0,drivepi0,3697,28.99,28.99,False,official
Drive-pi0,drivepi0,3676,13.397619,63.86,False,official
Drive-pi0,drivepi0,3670,21.885653,79.5,False,official
Drive-pi0,drivepi0,3666,17.546178,61.03,False,official
Drive-pi0,drivepi0,3575,100.0,100.0,True,official
Drive-pi0,drivepi0,3572,100.0,100.0,True,official
Drive-pi0,drivepi0,3564,52.945761,100.0,False,official
Drive-pi0,drivepi0,3561,100.0,100.0,True,official
Drive-pi0,drivepi0,3540,60.0,100.0,False,official
Drive-pi0,drivepi0,3520,100.0,100.0,True,official
Drive-pi0,drivepi0,3514,60.0,100.0,False,official
Drive-pi0,drivepi0,3482,100.0,100.0,True,official
Drive-pi0,drivepi0,3476,100.0,100.0,True,official
Drive-pi0,drivepi0,3472,60.0,100.0,False,official
Drive-pi0,drivepi0,3464,100.0,100.0,True,official
Drive-pi0,drivepi0,3457,58.182548,100.0,False,official
Drive-pi0,drivepi0,3436,100.0,100.0,True,official
Drive-pi0,drivepi0,3410,36.0,100.0,False,official
Drive-pi0,drivepi0,3380,42.0,100.0,False,official
Drive-pi0,drivepi0,3378,70.0,100.0,False,official
Drive-pi0,drivepi0,3373,60.0,100.0,False,official
Drive-pi0,drivepi0,3364,36.0,100.0,False,official
Drive-pi0,drivepi0,3307,36.0,100.0,False,official
Drive-pi0,drivepi0,3255,100.0,100.0,True,official
Drive-pi0,drivepi0,3248,100.0,100.0,True,official
Drive-pi0,drivepi0,3189,10.376793,65.39,False,official
Drive-pi0,drivepi0,3184,24.722636,53.29,False,official
Drive-pi0,drivepi0,3178,31.08018,71.53,False,official
Drive-pi0,drivepi0,3144,29.096219,100.0,False,official
Drive-pi0,drivepi0,3100,41.768367,45.51,False,official
Drive-pi0,drivepi0,3099,22.761603,61.47,False,official
Drive-pi0,drivepi0,3093,32.598678,100.0,False,official
Drive-pi0,drivepi0,3090,84.359966,100.0,False,official
Drive-pi0,drivepi0,3086,22.923134,62.71,False,official
Drive-pi0,drivepi0,3080,100.0,100.0,True,official
Drive-pi0,drivepi0,3074,100.0,100.0,True,official
Drive-pi0,drivepi0,3072,100.0,100.0,True,official
Drive-pi0,drivepi0,3048,60.0,100.0,False,official
Drive-pi0,drivepi0,2989,33.895944,54.55,False,official
Drive-pi0,drivepi0,2943,27.64555,67.78,False,official
Drive-pi0,drivepi0,2913,24.36,24.36,False,official
Drive-pi0,drivepi0,2903,60.0,100.0,False,official
Drive-pi0,drivepi0,2881,25.636147,100.0,False,official
Drive-pi0,drivepi0,2847,17.6364,48.99,False,official
Drive-pi0,drivepi0,2844,19.171456,60.93,False,official
Drive-pi0,drivepi0,28330,42.0,100.0,False,official
Drive-pi0,drivepi0,28243,26.714246,35.19,False,official
Drive-pi0,drivepi0,28241,15.152948,71.4,False,official
Drive-pi0,drivepi0,28229,60.0,100.0,False,official
Drive-pi0,drivepi0,28219,27.37,27.37,False,official
Drive-pi0,drivepi0,28210,24.87,24.87,False,official
Drive-pi0,drivepi0,28198,100.0,100.0,True,official
Drive-pi0,drivepi0,28154,17.81883,100.0,False,official
Drive-pi0,drivepi0,28111,100.0,100.0,True,official
Drive-pi0,drivepi0,28099,21.132537,55.62,False,official
Drive-pi0,drivepi0,28093,48.0,100.0,False,official
Drive-pi0,drivepi0,28087,30.47,30.47,False,official
Drive-pi0,drivepi0,28048,23.704533,53.55,False,official
Drive-pi0,drivepi0,28035,33.342789,73.96,False,official
Drive-pi0,drivepi0,2802,60.0,100.0,False,official
Drive-pi0,drivepi0,2790,100.0,100.0,True,official
Drive-pi0,drivepi0,27582,34.297461,100.0,False,official
Drive-pi0,drivepi0,27532,33.436,51.44,False,official
Drive-pi0,drivepi0,27529,28.67,28.67,False,official
Drive-pi0,drivepi0,27515,19.950496,52.14,False,official
Drive-pi0,drivepi0,27506,29.448,49.08,False,official
Drive-pi0,drivepi0,27494,31.431264,40.49,False,official
Drive-pi0,drivepi0,2715,100.0,100.0,True,official
Drive-pi0,drivepi0,2709,21.6,100.0,False,official
Drive-pi0,drivepi0,27018,20.460585,69.16,False,official
Drive-pi0,drivepi0,26990,25.72,25.72,False,official
Drive-pi0,drivepi0,26966,21.205205,55.51,False,official
Drive-pi0,drivepi0,26956,49.386353,100.0,False,official
Drive-pi0,drivepi0,26950,21.280122,57.76,False,official
Drive-pi0,drivepi0,26944,10.0008,46.3,False,official
Drive-pi0,drivepi0,2668,58.929069,100.0,False,official
Drive-pi0,drivepi0,2664,100.0,100.0,True,official
Drive-pi0,drivepi0,26458,23.688283,74.23,False,official
Drive-pi0,drivepi0,26456,100.0,100.0,True,official
Drive-pi0,drivepi0,2643,56.508,94.18,False,official
Drive-pi0,drivepi0,26435,1.5,1.5,False,official
Drive-pi0,drivepi0,26418,100.0,100.0,True,official
Drive-pi0,drivepi0,26408,13.272902,40.78,False,official
Drive-pi0,drivepi0,26406,60.0,100.0,False,official
Drive-pi0,drivepi0,26405,100.0,100.0,True,official
Drive-pi0,drivepi0,26401,60.0,100.0,False,official
Drive-pi0,drivepi0,26396,100.0,100.0,True,official
Drive-pi0,drivepi0,26394,7.912005,44.07,False,official
Drive-pi0,drivepi0,26393,1.52,1.52,False,official
Drive-pi0,drivepi0,2606,42.25,100.0,False,official
Drive-pi0,drivepi0,25975,45.641751,100.0,False,official
Drive-pi0,drivepi0,25968,22.1715,34.11,False,official
Drive-pi0,drivepi0,25955,100.0,100.0,True,official
Drive-pi0,drivepi0,25951,23.030155,72.23,False,official
Drive-pi0,drivepi0,25928,60.0,100.0,False,official
Drive-pi0,drivepi0,25896,39.1,39.1,False,official
Drive-pi0,drivepi0,25865,100.0,100.0,True,official
Drive-pi0,drivepi0,25863,100.0,100.0,True,official
Drive-pi0,drivepi0,25857,18.442991,51.76,False,official
Drive-pi0,drivepi0,25854,22.077411,57.37,False,official
Drive-pi0,drivepi0,25845,20.8065,53.35,False,official
Drive-pi0,drivepi0,2554,100.0,100.0,True,official
Drive-pi0,drivepi0,25439,60.0,100.0,False,official
Drive-pi0,drivepi0,25424,19.728,54.8,False,official
Drive-pi0,drivepi0,2539,100.0,100.0,True,official
Drive-pi0,drivepi0,25383,60.0,100.0,False,official
Drive-pi0,drivepi0,25381,60.0,100.0,False,official
Drive-pi0,drivepi0,25378,70.0,100.0,False,official
Drive-pi0,drivepi0,25358,36.0,100.0,False,official
Drive-pi0,drivepi0,2534,21.6,100.0,False,official
Drive-pi0,drivepi0,25318,100.0,100.0,True,official
Drive-pi0,drivepi0,25300,100.0,100.0,True,official
Drive-pi0,drivepi0,2513,42.25,100.0,False,official
Drive-pi0,drivepi0,2509,65.0,100.0,False,official
Drive-pi0,drivepi0,24841,100.0,100.0,True,official
Drive-pi0,drivepi0,24816,33.15,55.25,False,official
Drive-pi0,drivepi0,24795,65.0,100.0,False,official
Drive-pi0,drivepi0,24785,65.0,100.0,False,official
Drive-pi0,drivepi0,24784,100.0,100.0,True,official
Drive-pi0,drivepi0,24781,37.173414,98.44,False,official
Drive-pi0,drivepi0,24759,100.0,100.0,True,official
Drive-pi0,drivepi0,24757,100.0,100.0,True,official
Drive-pi0,drivepi0,24367,25.35,100.0,False,official
Drive-pi0,drivepi0,24340,100.0,100.0,True,official
Drive-pi0,drivepi0,24333,100.0,100.0,True,official
Drive-pi0,drivepi0,24330,100.0,100.0,True,official
Drive-pi0,drivepi0,24294,100.0,100.0,True,official
Drive-pi0,drivepi0,24258,10.384767,90.85,False,official
Drive-pi0,drivepi0,24252,100.0,100.0,True,official
Drive-pi0,drivepi0,24240,60.0,100.0,False,official
Drive-pi0,drivepi0,24224,50.0,100.0,False,official
Drive-pi0,drivepi0,24211,50.0,100.0,False,official
Drive-pi0,drivepi0,24206,100.0,100.0,True,official
Drive-pi0,drivepi0,2416,21.795184,96.51,False,official
Drive-pi0,drivepi0,24098,100.0,100.0,True,official
Drive-pi0,drivepi0,24092,60.0,100.0,False,official
Drive-pi0,drivepi0,24078,36.0,100.0,False,official
Drive-pi0,drivepi0,24071,60.0,100.0,False,official
Drive-pi0,drivepi0,24041,96.216656,100.0,False,official
Drive-pi0,drivepi0,2403,75.883513,100.0,False,official
Drive-pi0,drivepi0,2397,25.30783,43.07,False,official
Drive-pi0,drivepi0,23930,100.0,100.0,True,official
Drive-pi0,drivepi0,23918,55.46412,100.0,False,official
Drive-pi0,drivepi0,23910,100.0,100.0,True,official
Drive-pi0,drivepi0,2390,24.884235,41.11,False,official
Drive-pi0,drivepi0,23901,100.0,100.0,True,official
Drive-pi0,drivepi0,23771,60.0,100.0,False,official
Drive-pi0,drivepi0,2373,100.0,100.0,True,official
Drive-pi0,drivepi0,23708,36.0,100.0,False,official
Drive-pi0,drivepi0,23700,60.0,100.0,False,official
Drive-pi0,drivepi0,23695,60.0,100.0,False,official
Drive-pi0,drivepi0,23687,100.0,100.0,True,official
Drive-pi0,drivepi0,23670,100.0,100.0,True,official
Drive-pi0,drivepi0,23659,100.0,100.0,True,official
Drive-pi0,drivepi0,23658,100.0,100.0,True,official
Drive-pi0,drivepi0,2286,100.0,100.0,True,official
Drive-pi0,drivepi0,2283,100.0,100.0,True,official
Drive-pi0,drivepi0,2273,100.0,100.0,True,official
Drive-pi0,drivepi0,2215,30.715971,71.02,False,official
Drive-pi0,drivepi0,2204,30.26,30.26,False,official
Drive-pi0,drivepi0,2201,30.125443,62.51,False,official
Drive-pi0,drivepi0,2164,21.413592,52.02,False,official
Drive-pi0,drivepi0,2144,83.890725,100.0,False,official
Drive-pi0,drivepi0,2143,9.958569,66.82,False,official
Drive-pi0,drivepi0,2129,27.48,27.48,False,official
Drive-pi0,drivepi0,2127,26.18,26.18,False,official
Drive-pi0,drivepi0,2115,35.501076,100.0,False,official
Drive-pi0,drivepi0,20920,30.34,30.34,False,official
Drive-pi0,drivepi0,2091,26.39,26.39,False,official
Drive-pi0,drivepi0,2086,22.407399,57.93,False,official
Drive-pi0,drivepi0,2084,10.447294,83.6,False,official
Drive-pi0,drivepi0,2082,100.0,100.0,True,official
Drive-pi0,drivepi0,2050,21.2862,54.58,False,official
Drive-pi0,drivepi0,1956,100.0,100.0,True,official
Drive-pi0,drivepi0,1852,60.0,100.0,False,official
Drive-pi0,drivepi0,18356,100.0,100.0,True,official
Drive-pi0,drivepi0,1833,8.307956,50.42,False,official
Drive-pi0,drivepi0,18311,100.0,100.0,True,official
Drive-pi0,drivepi0,18305,100.0,100.0,True,official
Drive-pi0,drivepi0,1825,65.0,100.0,False,official
Drive-pi0,drivepi0,18252,100.0,100.0,True,official
Drive-pi0,drivepi0,1792,60.0,100.0,False,official
Drive-pi0,drivepi0,1790,36.0,100.0,False,official
Drive-pi0,drivepi0,17752,100.0,100.0,True,official
Drive-pi0,drivepi0,1773,60.0,100.0,False,official
Drive-pi0,drivepi0,17655,60.0,100.0,False,official
Drive-pi0,drivepi0,17635,100.0,100.0,True,official
Drive-pi0,drivepi0,17598,60.0,100.0,False,official
Drive-pi0,drivepi0,17569,60.0,100.0,False,official
Drive-pi0,drivepi0,17563,21.6,100.0,False,official
Drive-pi0,drivepi0,1711,100.0,100.0,True,official
Drive-pi0,drivepi0,14909,100.0,100.0,True,official
Drive-pi0,drivepi0,14862,19.692666,69.26,False,official
Drive-pi0,drivepi0,14842,24.857277,40.15,False,official
Drive-pi0,drivepi0,14194,100.0,100.0,True,official
Drive-pi0,drivepi0,11755,60.0,100.0,False,official
Drive-pi0,drivepi0,11715,60.0,100.0,False,official
Drive-pi0,drivepi0,11381,19.536227,69.88,False,official
Drive-pi0,drivepi0,10857,100.0,100.0,True,official
BLUE,blue.r1,4937,100.0,100.0,True,official
BLUE,blue.r1,4683,100.0,100.0,True,official
BLUE,blue.r1,4669,60.0,100.0,False,official
BLUE,blue.r1,4468,100.0,100.0,True,official
BLUE,blue.r1,4183,60.0,100.0,False,official
BLUE,blue.r1,3936,60.0,100.0,False,official
BLUE,blue.r1,3905,100.0,100.0,True,official
BLUE,blue.r1,3904,100.0,100.0,True,official
BLUE,blue.r1,3890,100.0,100.0,True,official
BLUE,blue.r1,3876,100.0,100.0,True,official
BLUE,blue.r1,3869,100.0,100.0,True,official
BLUE,blue.r1,3865,100.0,100.0,True,official
BLUE,blue.r1,3813,100.0,100.0,True,official
BLUE,blue.r1,3800,97.045028,100.0,False,official
BLUE,blue.r1,3785,60.0,100.0,False,official
BLUE,blue.r1,3749,70.0,100.0,False,official
BLUE,blue.r1,3737,100.0,100.0,True,official
BLUE,blue.r1,3731,100.0,100.0,True,official
BLUE,blue.r1,3717,100.0,100.0,True,official
BLUE,blue.r1,3712,100.0,100.0,True,official
BLUE,blue.r1,3708,100.0,100.0,True,official
BLUE,blue.r1,3697,100.0,100.0,True,official
BLUE,blue.r1,3676,100.0,100.0,True,official
BLUE,blue.r1,3670,60.0,100.0,False,official
BLUE,blue.r1,3666,39.0,100.0,False,official
BLUE,blue.r1,3575,100.0,100.0,True,official
BLUE,blue.r1,3572,100.0,100.0,True,official
BLUE,blue.r1,3564,100.0,100.0,True,official
BLUE,blue.r1,3561,100.0,100.0,True,official
BLUE,blue.r1,3540,100.0,100.0,True,official
BLUE,blue.r1,3520,100.0,100.0,True,official
BLUE,blue.r1,3514,100.0,100.0,True,official
BLUE,blue.r1,3482,100.0,100.0,True,official
BLUE,blue.r1,3476,100.0,100.0,True,official
BLUE,blue.r1,3472,100.0,100.0,True,official
BLUE,blue.r1,3464,100.0,100.0,True,official
BLUE,blue.r1,3457,100.0,100.0,True,official
BLUE,blue.r1,3436,100.0,100.0,True,official
BLUE,blue.r1,3410,60.0,100.0,False,official
BLUE,blue.r1,3380,70.0,100.0,False,official
BLUE,blue.r1,3378,70.0,100.0,False,official
BLUE,blue.r1,3373,70.0,100.0,False,official
BLUE,blue.r1,3364,70.0,100.0,False,official
BLUE,blue.r1,3307,60.0,100.0,False,official
BLUE,blue.r1,3255,100.0,100.0,True,official
BLUE,blue.r1,3248,100.0,100.0,True,official
BLUE,blue.r1,3189,100.0,100.0,True,official
BLUE,blue.r1,3184,100.0,100.0,True,official
BLUE,blue.r1,3178,100.0,100.0,True,official
BLUE,blue.r1,3144,70.0,100.0,False,official
BLUE,blue.r1,3100,100.0,100.0,True,official
BLUE,blue.r1,3099,100.0,100.0,True,official
BLUE,blue.r1,3093,100.0,100.0,True,official
BLUE,blue.r1,3090,100.0,100.0,True,official
BLUE,blue.r1,3086,100.0,100.0,True,official
BLUE,blue.r1,3080,100.0,100.0,True,official
BLUE,blue.r1,3074,100.0,100.0,True,official
BLUE,blue.r1,3072,100.0,100.0,True,official
BLUE,blue.r1,3048,100.0,100.0,True,official
BLUE,blue.r1,2989,100.0,100.0,True,official
BLUE,blue.r1,2943,100.0,100.0,True,official
BLUE,blue.r1,2913,100.0,100.0,True,official
BLUE,blue.r1,2903,100.0,100.0,True,official
BLUE,blue.r1,2881,28.8,100.0,False,official
BLUE,blue.r1,2847,100.0,100.0,True,official
BLUE,blue.r1,2844,100.0,100.0,True,official
BLUE,blue.r1,28330,34.780743,100.0,False,official
BLUE,blue.r1,28243,70.0,100.0,False,official
BLUE,blue.r1,28241,60.0,100.0,False,official
BLUE,blue.r1,28229,60.0,100.0,False,official
BLUE,blue.r1,28219,100.0,100.0,True,official
BLUE,blue.r1,28210,100.0,100.0,True,official
BLUE,blue.r1,28198,100.0,100.0,True,official
BLUE,blue.r1,28154,100.0,100.0,True,official
BLUE,blue.r1,28111,100.0,100.0,True,official
BLUE,blue.r1,28099,60.0,100.0,False,official
BLUE,blue.r1,28093,60.0,100.0,False,official
BLUE,blue.r1,28087,48.0,100.0,False,official
BLUE,blue.r1,28048,100.0,100.0,True,official
BLUE,blue.r1,28035,70.0,100.0,False,official
BLUE,blue.r1,2802,100.0,100.0,True,official
BLUE,blue.r1,2790,100.0,100.0,True,official
